frame,nose_x,nose_y,nose_z,nose_confidence,left_eye_inner_x,left_eye_inner_y,left_eye_inner_z,left_eye_inner_confidence,left_eye_x,left_eye_y,left_eye_z,left_eye_confidence,left_eye_outer_x,left_eye_outer_y,left_eye_outer_z,left_eye_outer_confidence,right_eye_inner_x,right_eye_inner_y,right_eye_inner_z,right_eye_inner_confidence,right_eye_x,right_eye_y,right_eye_z,right_eye_confidence,right_eye_outer_x,right_eye_outer_y,right_eye_outer_z,right_eye_outer_confidence,left_ear_x,left_ear_y,left_ear_z,left_ear_confidence,right_ear_x,right_ear_y,right_ear_z,right_ear_confidence,mouth_left_x,mouth_left_y,mouth_left_z,mouth_left_confidence,mouth_right_x,mouth_right_y,mouth_right_z,mouth_right_confidence,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_confidence,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_confidence,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_confidence,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_confidence,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_confidence,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_confidence,left_pinky_x,left_pinky_y,left_pinky_z,left_pinky_confidence,right_pinky_x,right_pinky_y,right_pinky_z,right_pinky_confidence,left_index_x,left_index_y,left_index_z,left_index_confidence,right_index_x,right_index_y,right_index_z,right_index_confidence,left_thumb_x,left_thumb_y,left_thumb_z,left_thumb_confidence,right_thumb_x,right_thumb_y,right_thumb_z,right_thumb_confidence,left_hip_x,left_hip_y,left_hip_z,left_hip_confidence,right_hip_x,right_hip_y,right_hip_z,right_hip_confidence,left_knee_x,left_knee_y,left_knee_z,left_knee_confidence,right_knee_x,right_knee_y,right_knee_z,right_knee_confidence,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_confidence,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_confidence,left_heel_x,left_heel_y,left_heel_z,left_heel_confidence,right_heel_x,right_heel_y,right_heel_z,right_heel_confidence,left_foot_index_x,left_foot_index_y,left_foot_index_z,left_foot_index_confidence,right_foot_index_x,right_foot_index_y,right_foot_index_z,right_foot_index_confidence
1,0.3305991291999817,0.32951343059539795,-0.20031888782978058,0.999900221824646,0.312528520822525,0.31934770941734314,-0.24817229807376862,0.9998297691345215,0.3139458894729614,0.3167400360107422,-0.2485477179288864,0.9997610449790955,0.3152255713939667,0.3143525719642639,-0.24837630987167358,0.9998307228088379,0.3091247081756592,0.3197523355484009,-0.19301393628120422,0.9999260902404785,0.3086477518081665,0.31736400723457336,-0.19387462735176086,0.9999433755874634,0.30836719274520874,0.31478622555732727,-0.19424524903297424,0.9999678134918213,0.32795876264572144,0.2937406003475189,-0.35847198963165283,0.9997938275337219,0.3262398838996887,0.29278236627578735,-0.10901563614606857,0.999930739402771,0.35978856682777405,0.3223381042480469,-0.22478702664375305,0.9997232556343079,0.35971102118492126,0.3226892352104187,-0.15575726330280304,0.9997857213020325,0.45962414145469666,0.30068930983543396,-0.43571239709854126,0.999790370464325,0.4321868121623993,0.28663915395736694,0.09149002283811569,0.9998058676719666,0.47388404607772827,0.41879162192344666,-0.47416386008262634,0.9134542942047119,0.4670237600803375,0.409349262714386,0.14331389963626862,0.07869207859039307,0.45853695273399353,0.51875239610672,-0.36523163318634033,0.8484887480735779,0.4611506462097168,0.5023494958877563,-0.003724216017872095,0.18810012936592102,0.46498411893844604,0.5457689762115479,-0.42883720993995667,0.8194650411605835,0.4649299681186676,0.5278401970863342,-0.0181732177734375,0.19668658077716827,0.4519408345222473,0.549452006816864,-0.41161811351776123,0.8189850449562073,0.45834779739379883,0.5334147214889526,-0.09331691265106201,0.20896174013614655,0.4542979896068573,0.5401242971420288,-0.3572515845298767,0.7677968740463257,0.46116700768470764,0.5237470269203186,-0.04018199443817139,0.200293630361557,0.7379480004310608,0.32001960277557373,-0.16267439723014832,0.9996355772018433,0.692762553691864,0.31266364455223083,0.16248174011707306,0.9997257590293884,0.5753117799758911,0.4612106680870056,-0.10265862941741943,0.8447534441947937,0.5608218312263489,0.44660860300064087,0.11803435534238815,0.031192483380436897,0.6023209691047668,0.6095867156982422,-0.06365669518709183,0.8864690661430359,0.5841251611709595,0.595407247543335,0.20104816555976868,0.03681052848696709,0.639881432056427,0.641221821308136,-0.06922554969787598,0.9399471282958984,0.628441333770752,0.6294078826904297,0.20900481939315796,0.08850054442882538,0.47945350408554077,0.6362836360931396,-0.19407132267951965,0.8975520730018616,0.47492098808288574,0.6241910457611084,0.12821932137012482,0.08017271757125854
2,0.33107489347457886,0.329467236995697,-0.2167004644870758,0.9999018907546997,0.31255805492401123,0.319413959980011,-0.2637232542037964,0.9998336434364319,0.31394705176353455,0.31673210859298706,-0.2641291320323944,0.9997668862342834,0.3152243494987488,0.31423428654670715,-0.26397019624710083,0.9998358488082886,0.30943942070007324,0.31997910141944885,-0.20951928198337555,0.9999274015426636,0.30901339650154114,0.3175981044769287,-0.21034200489521027,0.9999442100524902,0.3087562024593353,0.3150196671485901,-0.21069642901420593,0.9999681711196899,0.3281272351741791,0.29329714179039,-0.3770369589328766,0.9998005032539368,0.32642242312431335,0.29278260469436646,-0.13129906356334686,0.9999312162399292,0.3597622811794281,0.3223588168621063,-0.24269330501556396,0.9997296929359436,0.3594895303249359,0.3229065537452698,-0.17463906109333038,0.9997878670692444,0.4609737694263458,0.3006645441055298,-0.4664657711982727,0.9997978806495667,0.43220070004463196,0.2867512106895447,0.07623410224914551,0.9998043179512024,0.47467395663261414,0.41695457696914673,-0.5171733498573303,0.9130651354789734,0.4686617851257324,0.40743106603622437,0.13448889553546906,0.07548768073320389,0.4575573801994324,0.5180056691169739,-0.41387298703193665,0.850531280040741,0.46124836802482605,0.5004798173904419,-0.003195263212546706,0.1790052205324173,0.4637051522731781,0.5455799698829651,-0.4799520671367645,0.8212692737579346,0.466108500957489,0.5278414487838745,-0.014357407577335835,0.1877603679895401,0.45148327946662903,0.5488924980163574,-0.4602304995059967,0.8208805918693542,0.45870861411094666,0.5332294702529907,-0.0919756069779396,0.19962090253829956,0.45384088158607483,0.5391684174537659,-0.4048496186733246,0.7691231966018677,0.4619269073009491,0.522656261920929,-0.04000227898359299,0.19182558357715607,0.7352917790412903,0.31948667764663696,-0.16314099729061127,0.999642550945282,0.6897193789482117,0.3126639723777771,0.16292089223861694,0.999728262424469,0.5745869874954224,0.4617106020450592,-0.10968218743801117,0.8391408324241638,0.5583962798118591,0.44898343086242676,0.12136251479387283,0.030550146475434303,0.6027825474739075,0.6099947690963745,-0.07601851969957352,0.8813437223434448,0.5842289924621582,0.5959751009941101,0.1988990604877472,0.03611196205019951,0.639307975769043,0.6411118507385254,-0.08173777163028717,0.9375313520431519,0.621467649936676,0.6281942129135132,0.20545755326747894,0.08733747899532318,0.4795127809047699,0.6355757713317871,-0.20161737501621246,0.8938950896263123,0.4757177531719208,0.6234511733055115,0.1254776418209076,0.07894548773765564
3,0.33109045028686523,0.32947438955307007,-0.21601185202598572,0.9999014139175415,0.31233689188957214,0.3196156322956085,-0.26189711689949036,0.9998341798782349,0.31355172395706177,0.3168272376060486,-0.2623196840286255,0.9997674226760864,0.31471842527389526,0.3142435550689697,-0.26216423511505127,0.9998379349708557,0.3094370663166046,0.3202246129512787,-0.20649045705795288,0.9999271035194397,0.3090206980705261,0.3178694546222687,-0.20727916061878204,0.9999435544013977,0.30878353118896484,0.3152296543121338,-0.2076229751110077,0.9999678730964661,0.32801496982574463,0.29331210255622864,-0.3760016858577728,0.9998024106025696,0.3263716399669647,0.2930622696876526,-0.12563209235668182,0.9999295473098755,0.3594040870666504,0.3225875496864319,-0.24147936701774597,0.999728798866272,0.358927458524704,0.32322537899017334,-0.17418476939201355,0.9997831583023071,0.4606890082359314,0.29925277829170227,-0.4670591652393341,0.9998030066490173,0.4322381317615509,0.2869929075241089,0.08808278292417526,0.9997985363006592,0.47439491748809814,0.41543322801589966,-0.5244985222816467,0.9116019606590271,0.468624085187912,0.4060685634613037,0.1463872343301773,0.07155740261077881,0.4557785391807556,0.5176123380661011,-0.416551798582077,0.8482619524002075,0.46087443828582764,0.499330997467041,0.015271403826773167,0.1676761955022812,0.4611314535140991,0.5453799962997437,-0.48225465416908264,0.8176952004432678,0.4656771719455719,0.5278290510177612,0.0069521572440862656,0.17625059187412262,0.45044615864753723,0.5486705303192139,-0.46131134033203125,0.8174137473106384,0.4582202136516571,0.5329990983009338,-0.0714896023273468,0.18746808171272278,0.45295795798301697,0.5386549234390259,-0.4066426157951355,0.7639928460121155,0.4618056118488312,0.5217770338058472,-0.022475479170680046,0.18055585026741028,0.7332407832145691,0.31942248344421387,-0.16662897169589996,0.9996500015258789,0.6888927221298218,0.3131865859031677,0.16636988520622253,0.9997316002845764,0.572676956653595,0.4618258476257324,-0.11594483256340027,0.8261886835098267,0.5566192269325256,0.45111289620399475,0.12833380699157715,0.029253890737891197,0.603325366973877,0.6100048422813416,-0.08064709603786469,0.8710063695907593,0.5845864415168762,0.5964697003364563,0.20406155288219452,0.03468910604715347,0.6388228535652161,0.6405209898948669,-0.0861959233880043,0.9325825572013855,0.6197319030761719,0.627492368221283,0.20984934270381927,0.084773950278759,0.4793843924999237,0.6337876319885254,-0.207387313246727,0.8858551383018494,0.47575169801712036,0.6244171261787415,0.12731018662452698,0.07606073468923569
4,0.3307909667491913,0.3295310139656067,-0.21502067148685455,0.9998905062675476,0.3114107847213745,0.31989434361457825,-0.26138806343078613,0.9998161196708679,0.31226637959480286,0.3171524405479431,-0.2618284523487091,0.9997421503067017,0.31304219365119934,0.3144349753856659,-0.2616793215274811,0.9998235106468201,0.30904656648635864,0.32045772671699524,-0.2053661197423935,0.9999189972877502,0.3086774945259094,0.3181600868701935,-0.20616690814495087,0.9999369382858276,0.30841147899627686,0.315437912940979,-0.20651204884052277,0.9999644160270691,0.32584473490715027,0.29384157061576843,-0.3746385872364044,0.9997849464416504,0.3244929611682892,0.2937292456626892,-0.12522193789482117,0.9999213814735413,0.3584403097629547,0.3226664662361145,-0.24033647775650024,0.999707818031311,0.35793113708496094,0.3232767879962921,-0.17182160913944244,0.9997625946998596,0.458859920501709,0.2989005148410797,-0.4625762104988098,0.99980229139328,0.43221426010131836,0.2871112823486328,0.08331449329853058,0.9997889399528503,0.47321921586990356,0.4149458408355713,-0.5143657326698303,0.9068290591239929,0.46817153692245483,0.40501004457473755,0.14364071190357208,0.06810882687568665,0.4543047547340393,0.5173024535179138,-0.4063532054424286,0.841096043586731,0.45998743176460266,0.4986329674720764,0.017513303086161613,0.15779179334640503,0.45787185430526733,0.5453243255615234,-0.4713788330554962,0.8096579313278198,0.46431177854537964,0.527836799621582,0.009974517859518528,0.1661650389432907,0.44870078563690186,0.5486330986022949,-0.4516729712486267,0.809552013874054,0.45667800307273865,0.5329957008361816,-0.0678701102733612,0.17681686580181122,0.4514599144458771,0.5384028553962708,-0.3970614969730377,0.7542784810066223,0.46088436245918274,0.5216382741928101,-0.019583364948630333,0.17063182592391968,0.7305644750595093,0.3192075788974762,-0.1662237048149109,0.9996558427810669,0.6871535181999207,0.31319481134414673,0.16594333946704865,0.9997349977493286,0.570223331451416,0.4626532196998596,-0.11554725468158722,0.8134813904762268,0.5537499189376831,0.4526210427284241,0.13480086624622345,0.02794615924358368,0.6028746962547302,0.6106477975845337,-0.07427744567394257,0.8609367609024048,0.5841106176376343,0.5971040725708008,0.2123989313840866,0.03333049267530441,0.6371992230415344,0.6403399705886841,-0.07843205332756042,0.9273161888122559,0.6163620948791504,0.6270688772201538,0.21829624474048615,0.08182726800441742,0.47833654284477234,0.6335920691490173,-0.19488877058029175,0.8776243925094604,0.4753308594226837,0.6245203614234924,0.13577942550182343,0.0732266828417778
5,0.32986897230148315,0.3295568823814392,-0.21101626753807068,0.9998797178268433,0.31020623445510864,0.3200073838233948,-0.25636494159698486,0.9997975826263428,0.3108782172203064,0.31726473569869995,-0.2567995488643646,0.9997162818908691,0.3115382194519043,0.3144700229167938,-0.25664979219436646,0.9998077750205994,0.30832621455192566,0.32056158781051636,-0.20331893861293793,0.9999109506607056,0.3080487847328186,0.31828683614730835,-0.20412485301494598,0.9999306201934814,0.3078259527683258,0.31551453471183777,-0.20447830855846405,0.9999610185623169,0.32466670870780945,0.29391124844551086,-0.36746928095817566,0.9997662305831909,0.32333454489707947,0.29387086629867554,-0.12431363761425018,0.9999141693115234,0.3573559522628784,0.32268649339675903,-0.23597446084022522,0.9996868968009949,0.35660573840141296,0.3233063220977783,-0.1709449142217636,0.9997435808181763,0.45738473534584045,0.2988068759441376,-0.45506906509399414,0.9997996091842651,0.43216532468795776,0.28716447949409485,0.07791215181350708,0.9997800588607788,0.47179239988327026,0.41466307640075684,-0.5076322555541992,0.9041047096252441,0.4675987958908081,0.40448275208473206,0.1372424066066742,0.0655258521437645,0.4532982409000397,0.5163410902023315,-0.405944287776947,0.8374844789505005,0.4599037170410156,0.4983988404273987,0.0181171502918005,0.1502818912267685,0.4550287425518036,0.5451542139053345,-0.4695923626422882,0.8057767748832703,0.46409618854522705,0.5277975797653198,0.01092493161559105,0.15838144719600677,0.44649848341941833,0.5482228398323059,-0.44826868176460266,0.8058008551597595,0.45644238591194153,0.5329107642173767,-0.06631158292293549,0.16858547925949097,0.44985005259513855,0.5375840067863464,-0.396480530500412,0.7495594024658203,0.46080973744392395,0.521468997001648,-0.018414564430713654,0.16303779184818268,0.7280859351158142,0.3192170560359955,-0.1635691076517105,0.9996632933616638,0.6855385899543762,0.31342077255249023,0.1632768213748932,0.9997397065162659,0.5676119327545166,0.46372756361961365,-0.10942190885543823,0.8046519160270691,0.5521422028541565,0.4542178511619568,0.1337055116891861,0.026933448389172554,0.6008523106575012,0.6113117933273315,-0.0614120289683342,0.855060875415802,0.5830550789833069,0.5973438024520874,0.21455399692058563,0.03240141272544861,0.6344439387321472,0.6400696039199829,-0.06495805084705353,0.9244305491447449,0.6138725876808167,0.6267358660697937,0.2210635542869568,0.07975681871175766,0.4774080514907837,0.6335894465446472,-0.1785750687122345,0.8731444478034973,0.4750381410121918,0.624609112739563,0.1399948000907898,0.07141802459955215
6,0.3287995755672455,0.32955771684646606,-0.20412380993366241,0.999877393245697,0.30899450182914734,0.32002559304237366,-0.24921166896820068,0.9997946619987488,0.3095719516277313,0.31727898120880127,-0.24963831901550293,0.9997127652168274,0.31017541885375977,0.31446781754493713,-0.24948149919509888,0.9998063445091248,0.3074408769607544,0.3205806016921997,-0.19793806970119476,0.9999096393585205,0.30722901225090027,0.31832069158554077,-0.19875310361385345,0.9999294877052307,0.30704987049102783,0.3155304789543152,-0.19910500943660736,0.9999604225158691,0.3235296607017517,0.2939130961894989,-0.36002129316329956,0.9997653961181641,0.32218021154403687,0.2939041256904602,-0.12364017963409424,0.9999129176139832,0.35620731115341187,0.32268375158309937,-0.22939953207969666,0.9996853470802307,0.35526520013809204,0.32330602407455444,-0.16631753742694855,0.9997406601905823,0.4552639424800873,0.29836443066596985,-0.4490593373775482,0.9998040199279785,0.4311106503009796,0.28698644042015076,0.07719435542821884,0.9997776746749878,0.4706695079803467,0.41401809453964233,-0.4978766441345215,0.9041714072227478,0.46724602580070496,0.4034351706504822,0.13598230481147766,0.06305968761444092,0.45213639736175537,0.5157224535942078,-0.3922484517097473,0.8379732966423035,0.45915552973747253,0.49819666147232056,0.018711404874920845,0.14343811571598053,0.4531690776348114,0.5449404120445251,-0.45341765880584717,0.8064724802970886,0.4635137915611267,0.5277971625328064,0.01177783403545618,0.15160658955574036,0.4444490671157837,0.5478518605232239,-0.43249398469924927,0.8065624237060547,0.4555600583553314,0.5328885316848755,-0.06529940664768219,0.16145627200603485,0.44821295142173767,0.5370905995368958,-0.3825598955154419,0.7502586841583252,0.4601503908634186,0.5214530825614929,-0.01764816977083683,0.15652033686637878,0.726106584072113,0.31926941871643066,-0.16113997995853424,0.9996752142906189,0.6839946508407593,0.3137044310569763,0.1608373373746872,0.9997469186782837,0.5646737813949585,0.46419334411621094,-0.10739532113075256,0.8045675158500671,0.5499185919761658,0.45520782470703125,0.1332954466342926,0.026463566347956657,0.5985119938850403,0.6118676066398621,-0.06590679287910461,0.8564238548278809,0.5817230343818665,0.5975437760353088,0.21158374845981598,0.03218268230557442,0.631402313709259,0.6400085687637329,-0.07039692997932434,0.9254477024078369,0.6113829016685486,0.626349687576294,0.2176317423582077,0.0794723778963089,0.4755583107471466,0.6334214806556702,-0.17890483140945435,0.8750633001327515,0.47364145517349243,0.624536395072937,0.13896210491657257,0.071446992456913
7,0.3271176517009735,0.329582154750824,-0.19266965985298157,0.9998744130134583,0.30711039900779724,0.3200327157974243,-0.2371109575033188,0.9997901320457458,0.30743470788002014,0.31730636954307556,-0.2375240921974182,0.9997069239616394,0.3078244626522064,0.31447920203208923,-0.23735873401165009,0.9998033046722412,0.3060030937194824,0.32058414816856384,-0.1869191974401474,0.9999076128005981,0.30580833554267883,0.3183459937572479,-0.1877419650554657,0.9999278783798218,0.30564430356025696,0.315562903881073,-0.18808986246585846,0.9999595284461975,0.3214925229549408,0.29391545057296753,-0.3459163308143616,0.9997628927230835,0.32043495774269104,0.29393500089645386,-0.11717833578586578,0.9999111890792847,0.35445746779441833,0.3226761221885681,-0.21753673255443573,0.9996805191040039,0.3534356355667114,0.3232952952384949,-0.1553688943386078,0.9997348785400391,0.45392554998397827,0.2981601357460022,-0.4364480674266815,0.9998072385787964,0.43020978569984436,0.28626686334609985,0.07914180308580399,0.9997735619544983,0.4702644646167755,0.4140237867832184,-0.4849729835987091,0.9028931856155396,0.46720895171165466,0.40275317430496216,0.13630010187625885,0.06018606573343277,0.45056161284446716,0.5155056715011597,-0.38029348850250244,0.8363720774650574,0.4582776725292206,0.4972764551639557,0.02229193039238453,0.13593551516532898,0.45162931084632874,0.5447376370429993,-0.44144055247306824,0.805137038230896,0.46266403794288635,0.5271004438400269,0.015493669547140598,0.1442553699016571,0.4422740936279297,0.5474828481674194,-0.41999316215515137,0.8053051829338074,0.4539264738559723,0.532231330871582,-0.06073905527591705,0.15368182957172394,0.44588300585746765,0.5366719961166382,-0.3703966736793518,0.7487121224403381,0.4586198031902313,0.5207146406173706,-0.013672770000994205,0.14930763840675354,0.7246292233467102,0.3193574845790863,-0.16023831069469452,0.9996843934059143,0.683650016784668,0.31370362639427185,0.15992945432662964,0.9997519254684448,0.5623471736907959,0.464254766702652,-0.10411924868822098,0.8032899498939514,0.5481624603271484,0.45520681142807007,0.13270017504692078,0.02581852301955223,0.5965703129768372,0.6121936440467834,-0.06384774297475815,0.8566646575927734,0.58042311668396,0.597806453704834,0.21241292357444763,0.031777527183294296,0.6300296187400818,0.63982093334198,-0.06802573055028915,0.9259232878684998,0.6101267337799072,0.6262327432632446,0.21886596083641052,0.07883412390947342,0.47503191232681274,0.633422315120697,-0.1737547367811203,0.8757026791572571,0.4731016457080841,0.6245167851448059,0.14344020187854767,0.07089091092348099
8,0.3255917727947235,0.329456627368927,-0.2014281004667282,0.9998764395713806,0.30532363057136536,0.31987443566322327,-0.24598988890647888,0.9997944831848145,0.3055631220340729,0.31714314222335815,-0.24640017747879028,0.9997125864028931,0.30591312050819397,0.3142147362232208,-0.24623370170593262,0.9998080134391785,0.3044681251049042,0.320438414812088,-0.19538258016109467,0.9999093413352966,0.3043007254600525,0.318252295255661,-0.19620674848556519,0.9999289512634277,0.3041808009147644,0.3154681324958801,-0.19655713438987732,0.99996018409729,0.31995052099227905,0.2934912145137787,-0.35527488589286804,0.9997681379318237,0.318915992975235,0.29372483491897583,-0.12443660944700241,0.9999121427536011,0.35293760895729065,0.3225126564502716,-0.22655145823955536,0.9996852874755859,0.35194340348243713,0.3231483995914459,-0.1632552444934845,0.9997366666793823,0.4536217153072357,0.29667729139328003,-0.44794532656669617,0.9998116493225098,0.42929279804229736,0.2851610779762268,0.07505327463150024,0.999772310256958,0.4700852334499359,0.4134535789489746,-0.49499091506004333,0.9013689160346985,0.4671274423599243,0.40238890051841736,0.13566312193870544,0.05790261551737785,0.4488678276538849,0.515224814414978,-0.38508331775665283,0.833878219127655,0.45761752128601074,0.49697422981262207,0.020938431844115257,0.1294453740119934,0.45050984621047974,0.5443238615989685,-0.4465372860431671,0.8019485473632812,0.4619758725166321,0.5267163515090942,0.013652458786964417,0.1376975178718567,0.44121724367141724,0.5470374822616577,-0.4259094297885895,0.8023087382316589,0.4530244469642639,0.5317907929420471,-0.06279914826154709,0.1467510461807251,0.444538414478302,0.5362734794616699,-0.37535586953163147,0.7449610233306885,0.4578421711921692,0.5202523469924927,-0.015193000435829163,0.14291121065616608,0.7235052585601807,0.318934828042984,-0.16027334332466125,0.9996913075447083,0.6826683282852173,0.3134036660194397,0.1599598228931427,0.9997557997703552,0.5609427094459534,0.4640282690525055,-0.09868142753839493,0.7952315807342529,0.5469210743904114,0.4551052153110504,0.14070430397987366,0.02511555142700672,0.5949123501777649,0.6122423410415649,-0.05026198551058769,0.850864589214325,0.5787438750267029,0.5978162288665771,0.22953292727470398,0.031004535034298897,0.6287055015563965,0.6392583250999451,-0.053400080651044846,0.9226229786872864,0.6092311143875122,0.6257042288780212,0.23725314438343048,0.07704298198223114,0.47462162375450134,0.6331946849822998,-0.1584436595439911,0.8709381222724915,0.47291162610054016,0.6244783401489258,0.16521789133548737,0.06929341703653336
9,0.3253265917301178,0.32881686091423035,-0.20178525149822235,0.9998756051063538,0.30510637164115906,0.3193945586681366,-0.24630817770957947,0.9997938275337219,0.30537986755371094,0.31659021973609924,-0.2467193752527237,0.9997113943099976,0.30573195219039917,0.31355494260787964,-0.24655233323574066,0.9998082518577576,0.3042476773262024,0.3199787437915802,-0.1959357112646103,0.9999088644981384,0.3041204512119293,0.3178038001060486,-0.1967589110136032,0.99992835521698,0.30402031540870667,0.31498855352401733,-0.19710953533649445,0.9999598264694214,0.31968018412590027,0.2927899956703186,-0.3554210960865021,0.9997684359550476,0.31866127252578735,0.29318541288375854,-0.125627800822258,0.9999112486839294,0.35262101888656616,0.3219974637031555,-0.226816788315773,0.999684751033783,0.35163646936416626,0.322677880525589,-0.1635856181383133,0.9997341632843018,0.4523671865463257,0.2962130308151245,-0.4478332996368408,0.999813973903656,0.42915767431259155,0.28362739086151123,0.0727066695690155,0.9997676014900208,0.4700857400894165,0.41213876008987427,-0.49477845430374146,0.8997753858566284,0.4672103524208069,0.40099748969078064,0.13052552938461304,0.055627647787332535,0.4478401243686676,0.513990581035614,-0.3848646879196167,0.8327292203903198,0.4576013684272766,0.49456948041915894,0.018947944045066833,0.12331521511077881,0.4501975178718567,0.5429861545562744,-0.44623735547065735,0.8003280758857727,0.4619077444076538,0.5242225527763367,0.012440863996744156,0.13147221505641937,0.44063475728034973,0.5450764894485474,-0.4257204234600067,0.8008124232292175,0.45280396938323975,0.5286970734596252,-0.06344011425971985,0.14015688002109528,0.44352972507476807,0.5346804857254028,-0.3751429319381714,0.7429137229919434,0.4573754072189331,0.5169820785522461,-0.016822826117277145,0.1368003636598587,0.7224150896072388,0.31851956248283386,-0.16003146767616272,0.9996954798698425,0.6818042993545532,0.31267720460891724,0.15971674025058746,0.9997572898864746,0.5604082345962524,0.4640139639377594,-0.09383460134267807,0.7869499325752258,0.5454567074775696,0.45489269495010376,0.14208973944187164,0.024248018860816956,0.5924728512763977,0.6122826933860779,-0.040298670530319214,0.8446428179740906,0.5774365067481995,0.5978630781173706,0.23256798088550568,0.030070412904024124,0.6265668272972107,0.6388212442398071,-0.042970266193151474,0.91926109790802,0.6089805960655212,0.6249758005142212,0.24046486616134644,0.07494786381721497,0.47442346811294556,0.6331809163093567,-0.14867404103279114,0.8655771613121033,0.47256606817245483,0.6228994131088257,0.16798041760921478,0.06731407344341278
10,0.32450196146965027,0.3278953433036804,-0.20441192388534546,0.999880313873291,0.3044036328792572,0.31877535581588745,-0.24980700016021729,0.9998021125793457,0.3046722412109375,0.3158719837665558,-0.2502163052558899,0.9997231960296631,0.30500197410583496,0.3127240240573883,-0.25004926323890686,0.9998164176940918,0.30359694361686707,0.319405198097229,-0.19803212583065033,0.9999123811721802,0.3034925162792206,0.3172771632671356,-0.1988474726676941,0.9999310374259949,0.3033806383609772,0.31448617577552795,-0.19919323921203613,0.999961256980896,0.31902965903282166,0.29157477617263794,-0.3619801700115204,0.999778687953949,0.3180103600025177,0.292417049407959,-0.12585347890853882,0.9999143481254578,0.35196056962013245,0.32094767689704895,-0.230231374502182,0.9996975660324097,0.3509679436683655,0.32176896929740906,-0.1651698797941208,0.9997434020042419,0.450916588306427,0.2941502034664154,-0.45575132966041565,0.9998211860656738,0.42903947830200195,0.2817942798137665,0.07303187251091003,0.9997699856758118,0.47065380215644836,0.40917524695396423,-0.5050742030143738,0.9005966782569885,0.47008633613586426,0.39718106389045715,0.1325298249721527,0.05424540862441063,0.44736534357070923,0.5113128423690796,-0.3968615233898163,0.8366356492042542,0.45891156792640686,0.4904262125492096,0.019038377329707146,0.1196611300110817,0.450023353099823,0.5403122305870056,-0.46046018600463867,0.8044955730438232,0.4632330536842346,0.5176236629486084,0.012114189565181732,0.12788444757461548,0.43993520736694336,0.542090654373169,-0.43942490220069885,0.8050388693809509,0.453416645526886,0.5221081972122192,-0.06434155255556107,0.1363748013973236,0.4427158832550049,0.5323189496994019,-0.38698726892471313,0.747622549533844,0.45751461386680603,0.5121728181838989,-0.01708926446735859,0.13337691128253937,0.720931351184845,0.3172091841697693,-0.16189974546432495,0.9996986389160156,0.6801679730415344,0.311881422996521,0.16159352660179138,0.9997581243515015,0.5603298544883728,0.4639683663845062,-0.09444217383861542,0.7844886779785156,0.5450474619865417,0.45472970604896545,0.14441558718681335,0.023741591721773148,0.589963972568512,0.612315833568573,-0.041512567549943924,0.8438303470611572,0.5763923525810242,0.5983181595802307,0.23031958937644958,0.02964039146900177,0.6246960759162903,0.6386940479278564,-0.04488498717546463,0.9189901947975159,0.6090547442436218,0.6250482797622681,0.23773524165153503,0.07423131167888641,0.47165900468826294,0.632606565952301,-0.15764528512954712,0.8650571703910828,0.47076112031936646,0.6213533878326416,0.16302436590194702,0.06650892645120621
